x,y,species cloglog values
8046.0,8046.0,0.015271678
8047.0,8047.0,0.0063573513
8048.0,8048.0,2.645457E-4
8049.0,8049.0,0.0012858598
8050.0,8050.0,0.0013677818
8051.0,8051.0,0.6639157
8052.0,8052.0,0.0023055861
8053.0,8053.0,0.22894804
8054.0,8054.0,0.0059178746
8055.0,8055.0,0.23087877
8056.0,8056.0,0.002012413
8057.0,8057.0,0.06890977
8058.0,8058.0,0.58152497
8059.0,8059.0,0.34281257
8060.0,8060.0,0.078050725
8061.0,8061.0,0.74505085
8062.0,8062.0,0.002142901
8063.0,8063.0,0.13894844
8064.0,8064.0,0.11269844
8065.0,8065.0,0.0010630295
8066.0,8066.0,0.02425647
8067.0,8067.0,0.20628653
8068.0,8068.0,0.3423509
8069.0,8069.0,0.33786827
8070.0,8070.0,2.9918656E-4
8071.0,8071.0,0.08426269
8072.0,8072.0,0.0076544043
8073.0,8073.0,0.045103185
8074.0,8074.0,0.0019335644
8075.0,8075.0,0.0021417735
8076.0,8076.0,9.450413E-4
8077.0,8077.0,0.19680242
8078.0,8078.0,0.09477311
8079.0,8079.0,4.9809046E-4
8080.0,8080.0,6.783996E-4
8081.0,8081.0,0.05388464
8082.0,8082.0,0.031207722
8083.0,8083.0,0.09384022
8084.0,8084.0,0.0018126273
8085.0,8085.0,3.9697986E-4
8086.0,8086.0,0.20810017
8087.0,8087.0,0.030234119
8088.0,8088.0,0.017421462
8089.0,8089.0,0.18477486
8090.0,8090.0,0.002516728
8091.0,8091.0,0.0078040827
8092.0,8092.0,8.669043E-4
8093.0,8093.0,0.29419425
8094.0,8094.0,0.11893141
8095.0,8095.0,0.0017080802
8096.0,8096.0,0.5025309
8097.0,8097.0,4.6642285E-4
8098.0,8098.0,0.14120533
8099.0,8099.0,0.004765457
8100.0,8100.0,0.010468746
8101.0,8101.0,0.001216289
8102.0,8102.0,0.062028263
8103.0,8103.0,0.7605366
8104.0,8104.0,0.009070662
8105.0,8105.0,0.276241
8106.0,8106.0,0.017576551
8107.0,8107.0,0.0027958585
8108.0,8108.0,0.031697363
8109.0,8109.0,0.004198032
8110.0,8110.0,0.006775891
8111.0,8111.0,0.019609319
8112.0,8112.0,0.17840227
8113.0,8113.0,8.238203E-5
8114.0,8114.0,0.039171048
8115.0,8115.0,0.49433693
8116.0,8116.0,0.119908795
8117.0,8117.0,0.0011196752
8118.0,8118.0,0.0012308873
8119.0,8119.0,0.48447126
8120.0,8120.0,0.2204781
8121.0,8121.0,0.00497739
8122.0,8122.0,0.49263012
8123.0,8123.0,0.0070939334
8124.0,8124.0,0.0099067325
8125.0,8125.0,0.0064858734
8126.0,8126.0,0.0031170377
8127.0,8127.0,0.040978543
8128.0,8128.0,0.030547809
8129.0,8129.0,0.0042358804
8130.0,8130.0,0.17007633
8131.0,8131.0,0.0073601776
8132.0,8132.0,0.011282776
8133.0,8133.0,0.0015431567
8134.0,8134.0,2.284363E-4
8135.0,8135.0,0.055172086
8136.0,8136.0,0.15965787
8137.0,8137.0,3.7994393E-4
8138.0,8138.0,0.10949062
8139.0,8139.0,0.041845288
8140.0,8140.0,0.058796853
8141.0,8141.0,0.0014164677
8142.0,8142.0,0.02445902
8143.0,8143.0,0.01815239
8144.0,8144.0,0.40356848
8145.0,8145.0,0.15798107
8146.0,8146.0,4.406212E-4
8147.0,8147.0,0.047991183
8148.0,8148.0,0.008943573
8149.0,8149.0,0.46159184
8150.0,8150.0,0.34110796
8151.0,8151.0,0.18683685
8152.0,8152.0,0.060525663
8153.0,8153.0,0.010762804
8154.0,8154.0,0.03801286
8155.0,8155.0,9.384926E-4
8156.0,8156.0,0.29015666
8157.0,8157.0,0.021522958
8158.0,8158.0,0.014278628
8159.0,8159.0,1.9756582E-4
8160.0,8160.0,0.18641454
8161.0,8161.0,0.09702093
8162.0,8162.0,0.1284323
8163.0,8163.0,4.0097197E-4
8164.0,8164.0,0.07646845
8165.0,8165.0,0.080655985
8166.0,8166.0,2.6729124E-4
8167.0,8167.0,2.31613E-4
8168.0,8168.0,0.08556215
8169.0,8169.0,0.5824662
8170.0,8170.0,0.0075872294
8171.0,8171.0,0.012478769
8172.0,8172.0,0.0022103335
8173.0,8173.0,0.004428877
8174.0,8174.0,0.25562006
8175.0,8175.0,0.005436829
8176.0,8176.0,0.3140295
8177.0,8177.0,0.0050633634
8178.0,8178.0,0.029521886
8179.0,8179.0,0.1771046
8180.0,8180.0,0.0028736698
8181.0,8181.0,0.0013044192
8182.0,8182.0,0.012213737
8183.0,8183.0,8.687467E-4
8184.0,8184.0,0.0020547004
8185.0,8185.0,0.49227092
8186.0,8186.0,0.18420736
8187.0,8187.0,0.046079777
8188.0,8188.0,5.843671E-4
8189.0,8189.0,0.0037381286
8190.0,8190.0,0.06273291
8191.0,8191.0,0.004053722
8192.0,8192.0,0.030457761
8193.0,8193.0,9.952642E-4
8194.0,8194.0,0.18452857
8195.0,8195.0,0.013125665
8196.0,8196.0,0.31058556
8197.0,8197.0,0.08808247
8198.0,8198.0,0.0041401144
8199.0,8199.0,8.686318E-5
8200.0,8200.0,0.025661295
8201.0,8201.0,0.34020567
8202.0,8202.0,0.017491193
8203.0,8203.0,0.030423643
8204.0,8204.0,0.0031285658
8205.0,8205.0,0.008589431
8206.0,8206.0,2.862407E-4
8207.0,8207.0,0.48158467
8208.0,8208.0,4.3740307E-4
8209.0,8209.0,0.12067195
8210.0,8210.0,0.017102316
8211.0,8211.0,0.01225497
8212.0,8212.0,0.75838137
8213.0,8213.0,3.0730435E-4
8214.0,8214.0,0.31401923
8215.0,8215.0,0.39955935
8216.0,8216.0,0.013013309
8217.0,8217.0,0.0028615792
8218.0,8218.0,0.004327088
8219.0,8219.0,9.568403E-4
8220.0,8220.0,0.009786389
8221.0,8221.0,0.015423576
8222.0,8222.0,0.005105187
8223.0,8223.0,0.34249565
8224.0,8224.0,0.0019513204
8225.0,8225.0,0.006839054
8226.0,8226.0,5.124366E-4
8227.0,8227.0,0.014602558
8228.0,8228.0,1.0823128E-4
8229.0,8229.0,0.05643933
8230.0,8230.0,3.6174987E-4
8231.0,8231.0,0.0017627557
8232.0,8232.0,0.30810812
8233.0,8233.0,0.14866261
8234.0,8234.0,0.07008642
8235.0,8235.0,0.1031506
8236.0,8236.0,0.0036527067
8237.0,8237.0,0.001556884
8238.0,8238.0,0.025085265
8239.0,8239.0,0.016105846
8240.0,8240.0,0.006098065
8241.0,8241.0,0.0011637089
8242.0,8242.0,0.23366821
8243.0,8243.0,0.050547093
8244.0,8244.0,0.0018239808
8245.0,8245.0,0.14669703
8246.0,8246.0,0.039543666
8247.0,8247.0,0.0085951695
8248.0,8248.0,0.1376997
8249.0,8249.0,8.860471E-5
8250.0,8250.0,8.2630046E-5
8251.0,8251.0,0.01784251
8252.0,8252.0,6.3306186E-4
8253.0,8253.0,0.004925752
8254.0,8254.0,0.035898082
8255.0,8255.0,0.0064816284
8256.0,8256.0,0.352953
8257.0,8257.0,0.27660823
8258.0,8258.0,0.003837554
8259.0,8259.0,0.006872884
8260.0,8260.0,0.008477557
8261.0,8261.0,0.0042660674
8262.0,8262.0,0.044697415
8263.0,8263.0,0.0049838144
8264.0,8264.0,0.026019689
8265.0,8265.0,0.43415183
8266.0,8266.0,0.06990915
8267.0,8267.0,2.793845E-4
8268.0,8268.0,0.015117667
8269.0,8269.0,0.009585812
8270.0,8270.0,0.0038791501
8271.0,8271.0,0.29679903
8272.0,8272.0,0.21612129
8273.0,8273.0,0.5657753
8274.0,8274.0,0.24426456
8275.0,8275.0,0.037770674
8276.0,8276.0,0.023768947
8277.0,8277.0,0.046392236
8278.0,8278.0,0.0042742207
8279.0,8279.0,0.041960385
8280.0,8280.0,0.25625843
8281.0,8281.0,0.01999252
8282.0,8282.0,0.006318627
8283.0,8283.0,0.05204981
8284.0,8284.0,0.0013012022
8285.0,8285.0,0.0038016364
8286.0,8286.0,0.0011826762
8287.0,8287.0,0.030872077
8288.0,8288.0,8.990318E-4
8289.0,8289.0,0.091399625
8290.0,8290.0,0.09787184
8291.0,8291.0,0.027831102
8292.0,8292.0,0.003894069
8293.0,8293.0,0.016970873
8294.0,8294.0,0.013721192
8295.0,8295.0,6.150056E-4
8296.0,8296.0,0.1818483
8297.0,8297.0,0.0037009264
8298.0,8298.0,0.0026444162
8299.0,8299.0,0.01648852
8300.0,8300.0,0.07949237
8301.0,8301.0,0.052262306
8302.0,8302.0,0.031460952
8303.0,8303.0,0.011682229
8304.0,8304.0,0.005451652
8305.0,8305.0,0.0031353396
8306.0,8306.0,0.0027617859
8307.0,8307.0,0.0015369713
8308.0,8308.0,0.644327
8309.0,8309.0,0.010487743
8310.0,8310.0,0.06609942
8311.0,8311.0,0.002107448
8312.0,8312.0,0.0010630812
8313.0,8313.0,0.033099037
8314.0,8314.0,0.0020034467
8315.0,8315.0,0.0061258646
8316.0,8316.0,0.037833713
8317.0,8317.0,0.024672313
8318.0,8318.0,0.2545576
8319.0,8319.0,0.0030843273
8320.0,8320.0,0.0017976961
8321.0,8321.0,0.014373476
8322.0,8322.0,0.1995372
8323.0,8323.0,6.577057E-4
8324.0,8324.0,0.0062463265
8325.0,8325.0,0.61004156
8326.0,8326.0,0.6427161
8327.0,8327.0,0.005057378
8328.0,8328.0,0.2809918
8329.0,8329.0,0.006648006
8330.0,8330.0,0.029350545
8331.0,8331.0,0.47363514
8332.0,8332.0,0.0020091452
8333.0,8333.0,0.2106383
8334.0,8334.0,0.087269776
8335.0,8335.0,0.008788035
8336.0,8336.0,0.18503888
8337.0,8337.0,6.0928304E-4
8338.0,8338.0,0.0029809205
8339.0,8339.0,0.040015534
8340.0,8340.0,0.023273228
8341.0,8341.0,0.028719708
8342.0,8342.0,0.0012382347
8343.0,8343.0,0.0012543825
8344.0,8344.0,0.002142682
8345.0,8345.0,0.0025894346
8346.0,8346.0,0.23380853
8347.0,8347.0,0.053900048
8348.0,8348.0,0.37440205
8349.0,8349.0,0.0030438595
8350.0,8350.0,0.26779792
8351.0,8351.0,0.5612033
8352.0,8352.0,0.008128506
8353.0,8353.0,0.02894173
8354.0,8354.0,0.0072913347
8355.0,8355.0,0.115345515
8356.0,8356.0,0.05627533
8357.0,8357.0,0.06143917
8358.0,8358.0,0.18784407
8359.0,8359.0,0.00973814
8360.0,8360.0,9.2241494E-4
8361.0,8361.0,0.10578209
8362.0,8362.0,0.10722451
8363.0,8363.0,0.39835122
8364.0,8364.0,0.35760275
8365.0,8365.0,0.05901608
8366.0,8366.0,0.0013002306
8367.0,8367.0,0.0023883998
8368.0,8368.0,0.0073529226
8369.0,8369.0,0.0046947817
8370.0,8370.0,0.70625055
8371.0,8371.0,0.056442555
8372.0,8372.0,0.0010850121
8373.0,8373.0,0.14679505
8374.0,8374.0,0.33735627
8375.0,8375.0,0.08925782
8376.0,8376.0,0.08080787
8377.0,8377.0,0.0145207
8378.0,8378.0,0.0032189903
8379.0,8379.0,0.0012200872
8380.0,8380.0,0.0013281389
8381.0,8381.0,6.0741697E-4
8382.0,8382.0,0.03090091
8383.0,8383.0,0.027718447
8384.0,8384.0,0.0010472899
8385.0,8385.0,6.139072E-4
8386.0,8386.0,0.23834655
8387.0,8387.0,0.012828274
8388.0,8388.0,0.02936492
8389.0,8389.0,0.0020277742
8390.0,8390.0,0.19861798
8391.0,8391.0,0.09269648
8392.0,8392.0,0.012376074
8393.0,8393.0,0.028429277
8394.0,8394.0,0.008888583
8395.0,8395.0,0.47616258
8396.0,8396.0,0.0043143607
8397.0,8397.0,6.2513864E-4
8398.0,8398.0,0.0014292545
8399.0,8399.0,0.20254478
8400.0,8400.0,0.0021088026
8401.0,8401.0,0.0012018931
8402.0,8402.0,0.0073299357
8403.0,8403.0,0.0031508277
8404.0,8404.0,0.11339554
8405.0,8405.0,0.06341199
8406.0,8406.0,0.016849414
8407.0,8407.0,0.52655387
8408.0,8408.0,0.0879799
8409.0,8409.0,0.14600775
8410.0,8410.0,0.024090327
8411.0,8411.0,0.025009476
8412.0,8412.0,8.9922413E-4
8413.0,8413.0,0.39019468
8414.0,8414.0,0.016416635
8415.0,8415.0,0.009125875
8416.0,8416.0,0.00908823
8417.0,8417.0,0.017636534
8418.0,8418.0,0.0052077775
8419.0,8419.0,0.0038370914
8420.0,8420.0,0.0064347815
8421.0,8421.0,5.284949E-4
8422.0,8422.0,0.0015807453
8423.0,8423.0,8.8747E-4
8424.0,8424.0,0.0022991134
8425.0,8425.0,0.07978246
8426.0,8426.0,0.13915007
8427.0,8427.0,0.17845596
8428.0,8428.0,0.0075608985
8429.0,8429.0,0.046771348
8430.0,8430.0,0.005780064
8431.0,8431.0,0.018923182
8432.0,8432.0,0.013182051
8433.0,8433.0,0.0037793247
8434.0,8434.0,0.06284674
8435.0,8435.0,0.23292892
8436.0,8436.0,0.012911095
8437.0,8437.0,0.001900085
8438.0,8438.0,0.15921666
8439.0,8439.0,0.32233238
8440.0,8440.0,5.649494E-4
8441.0,8441.0,0.0021096533
8442.0,8442.0,0.41091055
8443.0,8443.0,0.001171558
8444.0,8444.0,0.058197353
8445.0,8445.0,0.04300591
8446.0,8446.0,0.022430023
8447.0,8447.0,0.0019899807
8448.0,8448.0,0.28228712
8449.0,8449.0,7.320444E-4
8450.0,8450.0,0.22721902
8451.0,8451.0,0.015831035
8452.0,8452.0,0.011222294
8453.0,8453.0,0.0016837177
8454.0,8454.0,0.12304027
8455.0,8455.0,0.42401254
8456.0,8456.0,0.38833362
8457.0,8457.0,0.013537986
8458.0,8458.0,0.0028043317
8459.0,8459.0,0.014591562
8460.0,8460.0,0.001596591
8461.0,8461.0,4.1999083E-4
8462.0,8462.0,0.0032629878
8463.0,8463.0,0.009151283
8464.0,8464.0,0.01732778
8465.0,8465.0,0.006013825
8466.0,8466.0,0.01342999
8467.0,8467.0,0.12560575
8468.0,8468.0,0.20304617
8469.0,8469.0,0.025323117
8470.0,8470.0,0.01556782
8471.0,8471.0,0.00353537
8472.0,8472.0,2.1896251E-4
8473.0,8473.0,0.05545199
8474.0,8474.0,0.053613327
8475.0,8475.0,0.013685985
8476.0,8476.0,2.6023076E-4
8477.0,8477.0,0.38473383
8478.0,8478.0,0.7578343
8479.0,8479.0,0.0338629
8480.0,8480.0,9.954004E-4
8481.0,8481.0,0.3017394
8482.0,8482.0,6.8771275E-4
8483.0,8483.0,0.025207596
8484.0,8484.0,0.008786534
8485.0,8485.0,0.17936021
8486.0,8486.0,0.19022796
8487.0,8487.0,0.0077924156
8488.0,8488.0,0.007180357
8489.0,8489.0,0.008353307
8490.0,8490.0,0.012555289
8491.0,8491.0,0.029495018
8492.0,8492.0,0.008890788
8493.0,8493.0,0.008689022
8494.0,8494.0,0.013422201
8495.0,8495.0,0.008698507
8496.0,8496.0,8.844513E-4
8497.0,8497.0,0.007217546
8498.0,8498.0,0.0012103565
8499.0,8499.0,0.055668466
8500.0,8500.0,0.19766542
8501.0,8501.0,8.596037E-4
8502.0,8502.0,0.267845
8503.0,8503.0,0.0023373074
8504.0,8504.0,0.25434223
8505.0,8505.0,0.008216772
8506.0,8506.0,0.007792596
8507.0,8507.0,0.029663114
8508.0,8508.0,0.009070288
8509.0,8509.0,4.4743158E-4
8510.0,8510.0,0.027110271
8511.0,8511.0,0.0012605706
8512.0,8512.0,0.008680854
8513.0,8513.0,0.09768289
8514.0,8514.0,8.477164E-4
8515.0,8515.0,0.02184842
8516.0,8516.0,0.011689341
8517.0,8517.0,0.010123478
8518.0,8518.0,0.24006158
8519.0,8519.0,3.7494014E-4
8520.0,8520.0,0.046586815
8521.0,8521.0,0.0017427
8522.0,8522.0,0.005365324
8523.0,8523.0,0.015971014
8524.0,8524.0,0.08159924
8525.0,8525.0,0.81644803
8526.0,8526.0,0.0057880166
8527.0,8527.0,0.09362907
8528.0,8528.0,2.3386348E-4
8529.0,8529.0,0.014799701
8530.0,8530.0,0.002627995
8531.0,8531.0,5.870054E-4
8532.0,8532.0,0.11410543
8533.0,8533.0,0.57121414
8534.0,8534.0,0.03312828
8535.0,8535.0,0.031274434
8536.0,8536.0,0.083611146
8537.0,8537.0,0.017803784
8538.0,8538.0,0.68950343
8539.0,8539.0,0.017667443
8540.0,8540.0,0.0113231065
8541.0,8541.0,0.1722135
8542.0,8542.0,7.951021E-4
8543.0,8543.0,0.016551781
8544.0,8544.0,0.006966286
8545.0,8545.0,0.010430287
8546.0,8546.0,0.097865924
8547.0,8547.0,0.0030052832
8548.0,8548.0,7.5561757E-4
8549.0,8549.0,0.019325506
8550.0,8550.0,0.3413236
8551.0,8551.0,0.059205033
8552.0,8552.0,2.1311519E-4
8553.0,8553.0,0.00145619
8554.0,8554.0,0.52880883
8555.0,8555.0,0.22872156
8556.0,8556.0,0.113782525
8557.0,8557.0,0.021443829
8558.0,8558.0,0.00166659
8559.0,8559.0,0.011845948
8560.0,8560.0,3.5593743E-4
8561.0,8561.0,0.0011245139
8562.0,8562.0,0.0044725263
8563.0,8563.0,0.03738755
8564.0,8564.0,0.31468174
8565.0,8565.0,0.021936635
8566.0,8566.0,0.06573836
8567.0,8567.0,0.001055471
8568.0,8568.0,0.020034889
8569.0,8569.0,0.09599194
8570.0,8570.0,0.009466792
8571.0,8571.0,6.2946865E-4
8572.0,8572.0,0.06815251
8573.0,8573.0,0.24262857
8574.0,8574.0,0.10342192
8575.0,8575.0,0.17744987
8576.0,8576.0,0.14439717
8577.0,8577.0,0.004212723
8578.0,8578.0,0.004486894
8579.0,8579.0,0.3306338
8580.0,8580.0,0.33256993
8581.0,8581.0,0.019538501
8582.0,8582.0,0.36007628
8583.0,8583.0,0.016378146
8584.0,8584.0,0.009660848
8585.0,8585.0,0.03272209
8586.0,8586.0,0.001633238
8587.0,8587.0,0.15158215
8588.0,8588.0,0.0038193322
8589.0,8589.0,0.0034455142
8590.0,8590.0,0.007497188
8591.0,8591.0,0.029368242
8592.0,8592.0,0.022968045
8593.0,8593.0,0.15184638
8594.0,8594.0,0.0021436035
8595.0,8595.0,5.1118585E-4
8596.0,8596.0,0.6415488
8597.0,8597.0,4.0959712E-4
8598.0,8598.0,3.2091685E-4
8599.0,8599.0,0.003311082
8600.0,8600.0,0.008797514
8601.0,8601.0,0.4310778
8602.0,8602.0,0.37253985
8603.0,8603.0,0.013958971
8604.0,8604.0,0.001000804
8605.0,8605.0,0.22112024
8606.0,8606.0,0.014577451
8607.0,8607.0,0.03225897
8608.0,8608.0,3.2014563E-4
8609.0,8609.0,0.0014599559
8610.0,8610.0,0.008925747
8611.0,8611.0,0.010174981
8612.0,8612.0,0.030735362
8613.0,8613.0,2.223391E-4
8614.0,8614.0,5.4863916E-4
8615.0,8615.0,9.0658816E-4
8616.0,8616.0,0.0014302353
8617.0,8617.0,0.062497683
8618.0,8618.0,0.35290095
8619.0,8619.0,0.61372215
8620.0,8620.0,0.03459372
8621.0,8621.0,0.103849806
8622.0,8622.0,0.018507902
8623.0,8623.0,0.113031775
8624.0,8624.0,0.28956252
8625.0,8625.0,0.043923177
8626.0,8626.0,0.75445366
8627.0,8627.0,0.13655357
8628.0,8628.0,0.05109352
8629.0,8629.0,0.042456295
8630.0,8630.0,0.0073450976
8631.0,8631.0,0.0010278462
8632.0,8632.0,0.72297984
8633.0,8633.0,0.004515644
8634.0,8634.0,0.0016722752
8635.0,8635.0,0.04687544
8636.0,8636.0,0.0027029898
8637.0,8637.0,7.3709514E-4
8638.0,8638.0,0.71139735
8639.0,8639.0,0.012395143
8640.0,8640.0,0.09550681
8641.0,8641.0,0.0012319916
8642.0,8642.0,0.15439007
8643.0,8643.0,3.773462E-4
8644.0,8644.0,0.009261031
8645.0,8645.0,0.008995609
8646.0,8646.0,0.003978103
8647.0,8647.0,0.0023432935
8648.0,8648.0,0.46875188
8649.0,8649.0,0.0013355332
8650.0,8650.0,4.4474992E-4
8651.0,8651.0,0.003409698
8652.0,8652.0,3.9615392E-4
8653.0,8653.0,0.20956308
8654.0,8654.0,0.004532333
8655.0,8655.0,5.3606014E-4
8656.0,8656.0,0.55444103
8657.0,8657.0,0.30866823
8658.0,8658.0,0.16187285
8659.0,8659.0,0.26447603
8660.0,8660.0,3.7916112E-4
8661.0,8661.0,7.781336E-4
8662.0,8662.0,0.05365468
8663.0,8663.0,0.05783384
8664.0,8664.0,0.02907175
8665.0,8665.0,0.023696598
8666.0,8666.0,0.00794705
8667.0,8667.0,0.0021473179
8668.0,8668.0,0.0016140508
8669.0,8669.0,0.0100366715
8670.0,8670.0,0.07423965
8671.0,8671.0,0.00853658
8672.0,8672.0,0.0017269816
8673.0,8673.0,0.0025398664
8674.0,8674.0,0.013418226
8675.0,8675.0,0.01640412
8676.0,8676.0,0.0031839502
8677.0,8677.0,0.32932228
8678.0,8678.0,4.0736314E-4
8679.0,8679.0,6.565217E-4
8680.0,8680.0,2.5178352E-4
8681.0,8681.0,0.008814352
8682.0,8682.0,0.011032321
8683.0,8683.0,0.012332034
8684.0,8684.0,0.35685995
8685.0,8685.0,0.052850824
8686.0,8686.0,0.010878329
8687.0,8687.0,0.002410974
8688.0,8688.0,0.3083924
8689.0,8689.0,0.0032262437
8690.0,8690.0,0.02713477
8691.0,8691.0,0.0021510308
8692.0,8692.0,0.022447571
8693.0,8693.0,0.11056145
8694.0,8694.0,0.0012024841
8695.0,8695.0,7.301292E-4
8696.0,8696.0,0.0016552684
8697.0,8697.0,0.017073207
8698.0,8698.0,0.020077405
8699.0,8699.0,9.4284845E-4
8700.0,8700.0,0.24554789
8701.0,8701.0,0.001281355
8702.0,8702.0,6.71668E-4
8703.0,8703.0,0.5628892
8704.0,8704.0,0.020307671
8705.0,8705.0,0.039772745
8706.0,8706.0,0.009961717
8707.0,8707.0,0.060018778
8708.0,8708.0,0.015980178
8709.0,8709.0,0.0112362085
8710.0,8710.0,0.013723436
8711.0,8711.0,6.816573E-4
8712.0,8712.0,0.43011898
8713.0,8713.0,0.03295076
8714.0,8714.0,0.025887083
8715.0,8715.0,0.0039312667
8716.0,8716.0,6.022624E-4
8717.0,8717.0,0.0061368137
8718.0,8718.0,0.009834352
8719.0,8719.0,9.797026E-4
8720.0,8720.0,0.11623379
8721.0,8721.0,0.6422795
8722.0,8722.0,0.0015627946
8723.0,8723.0,0.18586412
8724.0,8724.0,0.0042485604
8725.0,8725.0,5.8400695E-4
8726.0,8726.0,0.022581005
8727.0,8727.0,0.051533107
8728.0,8728.0,0.11387213
8729.0,8729.0,0.025962096
8730.0,8730.0,0.4353991
8731.0,8731.0,0.0013823014
8732.0,8732.0,0.49760923
8733.0,8733.0,0.07152234
8734.0,8734.0,0.0031802268
8735.0,8735.0,0.008025285
8736.0,8736.0,0.13476804
8737.0,8737.0,0.17978355
8738.0,8738.0,0.0032382922
8739.0,8739.0,3.176323E-4
8740.0,8740.0,0.009935401
8741.0,8741.0,0.0012190171
8742.0,8742.0,0.12708482
8743.0,8743.0,0.01014965
8744.0,8744.0,0.015610762
8745.0,8745.0,0.04284961
8746.0,8746.0,0.013196731
8747.0,8747.0,0.021006312
8748.0,8748.0,0.3480323
8749.0,8749.0,0.09265617
8750.0,8750.0,0.0012922608
8751.0,8751.0,0.005738936
8752.0,8752.0,0.004952252
8753.0,8753.0,0.027695002
8754.0,8754.0,7.0312194E-4
8755.0,8755.0,9.546518E-4
8756.0,8756.0,0.0017376372
8757.0,8757.0,0.007897648
8758.0,8758.0,0.75324327
8759.0,8759.0,6.684298E-4
8760.0,8760.0,0.023739813
8761.0,8761.0,0.0020166803
8762.0,8762.0,0.059751533
8763.0,8763.0,0.2764502
8764.0,8764.0,0.53457904
8765.0,8765.0,3.986247E-4
8766.0,8766.0,0.0010619701
8767.0,8767.0,0.011706494
8768.0,8768.0,0.0077930945
8769.0,8769.0,4.157797E-4
8770.0,8770.0,0.0015549136
8771.0,8771.0,0.002409137
8772.0,8772.0,0.20072001
8773.0,8773.0,0.010353626
8774.0,8774.0,0.0017078399
8775.0,8775.0,0.058669798
8776.0,8776.0,0.0025943683
8777.0,8777.0,0.0026761738
8778.0,8778.0,7.2453223E-4
8779.0,8779.0,0.010171371
8780.0,8780.0,0.004757953
8781.0,8781.0,0.026092744
8782.0,8782.0,0.08387732
8783.0,8783.0,0.33753553
8784.0,8784.0,0.020907596
8785.0,8785.0,3.835286E-4
8786.0,8786.0,3.134622E-4
8787.0,8787.0,0.26315168
8788.0,8788.0,0.04485666
8789.0,8789.0,1.3457841E-4
8790.0,8790.0,0.0016330454
8791.0,8791.0,0.04133237
8792.0,8792.0,3.3779177E-4
8793.0,8793.0,0.0010175
8794.0,8794.0,0.11146838
8795.0,8795.0,0.008697335
8796.0,8796.0,0.1711508
8797.0,8797.0,0.115210816
8798.0,8798.0,8.323084E-4
8799.0,8799.0,0.0023913335
8800.0,8800.0,0.47609234
8801.0,8801.0,0.01400372
8802.0,8802.0,0.70682
8803.0,8803.0,0.11748157
8804.0,8804.0,0.0015906409
8805.0,8805.0,0.47968152
8806.0,8806.0,0.20876305
8807.0,8807.0,0.17009932
8808.0,8808.0,0.017620457
8809.0,8809.0,0.007417808
8810.0,8810.0,0.051636357
8811.0,8811.0,0.064708084
8812.0,8812.0,0.01310563
8813.0,8813.0,0.04478141
8814.0,8814.0,0.39684165
8815.0,8815.0,0.010048478
8816.0,8816.0,0.019763228
8817.0,8817.0,0.47034156
8818.0,8818.0,0.0066877194
8819.0,8819.0,0.035917036
8820.0,8820.0,0.019930797
8821.0,8821.0,0.048337035
8822.0,8822.0,0.006547286
8823.0,8823.0,0.07092784
8824.0,8824.0,0.10578941
8825.0,8825.0,0.0014762001
8826.0,8826.0,0.0018111017
8827.0,8827.0,0.27991337
8828.0,8828.0,7.304567E-4
8829.0,8829.0,0.0018028221
8830.0,8830.0,0.22970395
8831.0,8831.0,0.0043641394
8832.0,8832.0,5.6386844E-4
8833.0,8833.0,0.0031002571
8834.0,8834.0,0.08223829
8835.0,8835.0,0.0034544764
8836.0,8836.0,0.049070235
8837.0,8837.0,0.29968494
8838.0,8838.0,0.05844285
8839.0,8839.0,0.096131526
8840.0,8840.0,0.39070347
8841.0,8841.0,0.011018207
8842.0,8842.0,0.0012890343
8843.0,8843.0,0.1544331
8844.0,8844.0,0.026071914
8845.0,8845.0,0.013686458
8846.0,8846.0,0.06298488
8847.0,8847.0,0.12208269
8848.0,8848.0,0.016854625
8849.0,8849.0,0.09526403
8850.0,8850.0,0.47824627
8851.0,8851.0,0.0034410814
8852.0,8852.0,0.009561934
8853.0,8853.0,0.007468352
8854.0,8854.0,0.008413967
8855.0,8855.0,0.013556418
8856.0,8856.0,0.047828082
8857.0,8857.0,0.032482598
8858.0,8858.0,0.017286722
8859.0,8859.0,0.055982947
8860.0,8860.0,0.04026838
8861.0,8861.0,0.10182976
8862.0,8862.0,0.18131825
8863.0,8863.0,0.011553384
8864.0,8864.0,0.37987965
8865.0,8865.0,0.023602938
8866.0,8866.0,0.012953423
8867.0,8867.0,3.906815E-4
8868.0,8868.0,0.012043188
8869.0,8869.0,0.043558978
8870.0,8870.0,0.007118394
8871.0,8871.0,0.008625723
8872.0,8872.0,0.017760469
8873.0,8873.0,0.08781993
8874.0,8874.0,0.037862543
8875.0,8875.0,0.011849218
8876.0,8876.0,0.04518618
8877.0,8877.0,0.12202696
8878.0,8878.0,0.009244684
8879.0,8879.0,0.37782732
8880.0,8880.0,0.061014585
8881.0,8881.0,0.0021771505
8882.0,8882.0,0.045352872
8883.0,8883.0,5.59935E-4
8884.0,8884.0,0.022293223
8885.0,8885.0,0.0012237206
8886.0,8886.0,0.47560522
8887.0,8887.0,0.07930027
8888.0,8888.0,0.10913732
8889.0,8889.0,0.0011041473
8890.0,8890.0,0.0013984164
8891.0,8891.0,0.0015609409
8892.0,8892.0,0.016212441
8893.0,8893.0,0.06885462
